signal_date,execution_date,model,configuration,selected,predictions,target_invested_weight,market_regime,turnover,transaction_cost,portfolio_value_before_trade
2021-07-30,2021-08-02,ridge_cross_sectional_next_month_return,"{'alpha': 10.0, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 1}","['INTC', 'CSCO', 'CVX', 'IBM', 'AMGN', 'V', 'MSFT', 'WBA', 'HD', 'DOW', 'MMM', 'VZ', 'CAT', 'WMT', 'TRV', 'JNJ', 'NKE', 'UNH', 'MCD', 'MRK']","{'INTC': 0.016821780457790092, 'CSCO': 0.009944780150182882, 'CVX': 0.008771800667321857, 'IBM': 0.008085497540449307, 'AMGN': 0.006811444846324735, 'V': 0.005201844641300607, 'MSFT': 0.004535919346068463, 'WBA': 0.004513126875377654, 'HD': 0.004154900420354775, 'DOW': 0.00352051975271529, 'MMM': 0.0025690265870140835, 'VZ': 0.0013712842719465906, 'CAT': 5.618944210790703e-05, 'WMT': -0.0007773633724422867, 'TRV': -0.0009807735211115089, 'JNJ': -0.0017147675758751807, 'NKE': -0.0018085894109452776, 'UNH': -0.0018193570504702727, 'MCD': -0.0021934031241204496, 'MRK': -0.003263692599805282}",0.898,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-07-30', 'data_quality': 'complete', 'observations': 1967, 'regime': 'risk_on', 'target_cash_weight': 0.102, 'target_equity_weight': 0.898, 'scores': {'overheat': 0.186453, 'fear': 0.0, 'outlook': 0.946347}, 'components': {'overheat': {'distance_above_200d': 0.307743, 'rsi': 0.0, 'six_month_momentum': 0.251617}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.961615, '50d_vs_200d': 1.0, 'six_month_momentum': 0.877425}}, 'metrics': {'close': 319.9852600097656, 'sma_50': 315.74405700683593, 'sma_200': 291.9143437194824, 'distance_to_sma_200': 0.09616148330572671, 'sma_50_to_sma_200': 0.08163255352142906, 'momentum_126': 0.1754850190998658, 'rsi_14': 49.39169528744081, 'drawdown_from_252d_peak': -0.005492457924242022, 'realized_volatility_20': 0.12470371681689799}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.21227231023132162,0.0003200907211975449,1.5079249895981688
2021-08-31,2021-09-01,ridge_cross_sectional_next_month_return,"{'alpha': 10.0, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 1}","['CSCO', 'V', 'INTC', 'IBM', 'AMGN', 'HD', 'CVX', 'DOW', 'NKE', 'VZ', 'UNH', 'MSFT', 'PG', 'MMM', 'KO', 'WMT', 'TRV', 'MCD', 'JNJ', 'MRK']","{'CSCO': 0.01007514304225365, 'V': 0.009645378200695073, 'INTC': 0.008799967034061173, 'IBM': 0.008787944045171452, 'AMGN': 0.0058533527260463646, 'HD': 0.005852967411838867, 'CVX': 0.005795565765421011, 'DOW': 0.0037624845823267623, 'NKE': 0.0029219863420760763, 'VZ': 0.0028166089940162725, 'UNH': 0.0023575344345041545, 'MSFT': 0.0014876404208229456, 'PG': 0.0008008575040859786, 'MMM': 0.0007070660846004431, 'KO': 0.00027903437440502115, 'WMT': 0.00020028405336939377, 'TRV': -0.001041341591373472, 'MCD': -0.0015215479520157495, 'JNJ': -0.001985470633435772, 'MRK': -0.0020857583304185667}",0.8995,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-08-31', 'data_quality': 'complete', 'observations': 1989, 'regime': 'risk_on', 'target_cash_weight': 0.1005, 'target_equity_weight': 0.8995, 'scores': {'overheat': 0.119655, 'fear': 0.0, 'outlook': 0.794509}, 'components': {'overheat': {'distance_above_200d': 0.225256, 'rsi': 0.0, 'six_month_momentum': 0.133709}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.837883, '50d_vs_200d': 0.845079, 'six_month_momentum': 0.700563}}, 'metrics': {'close': 324.6183166503906, 'sma_50': 319.7714544677734, 'sma_200': 299.5218769836426, 'distance_to_sma_200': 0.08378833599563285, 'sma_50_to_sma_200': 0.06760633876916011, 'momentum_126': 0.14011269835638496, 'rsi_14': 48.95460548553349, 'drawdown_from_252d_peak': -0.005693678933004653, 'realized_volatility_20': 0.08676700255819213}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.2076906706136742,0.00031449112238174246,1.514228450668966
2021-09-30,2021-10-01,ridge_cross_sectional_next_month_return,"{'alpha': 10.0, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 1}","['AMGN', 'WMT', 'HD', 'CSCO', 'INTC', 'IBM', 'MSFT', 'AAPL', 'V', 'PG', 'VZ', 'NKE', 'CRM', 'UNH', 'MMM', 'MRK', 'JNJ', 'MCD', 'KO', 'DOW']","{'AMGN': 0.007685420546855622, 'WMT': 0.007188569963569356, 'HD': 0.007104017855016444, 'CSCO': 0.007064883510392162, 'INTC': 0.0069544753039385435, 'IBM': 0.006942687204799226, 'MSFT': 0.006627197746441654, 'AAPL': 0.005368888720823922, 'V': 0.004298986456930334, 'PG': 0.0032293590856112935, 'VZ': 0.0026187238653733107, 'NKE': 0.0024385070978316346, 'CRM': 0.0021918858646638216, 'UNH': 0.002107858333751391, 'MMM': 0.00199672953227818, 'MRK': 0.0010808231116684816, 'JNJ': 0.000503627111599173, 'MCD': 0.00021279253354435502, 'KO': -0.0003288425921011348, 'DOW': -0.0006588565467890591}",0.8841,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-09-30', 'data_quality': 'complete', 'observations': 2010, 'regime': 'neutral', 'target_cash_weight': 0.1159, 'target_equity_weight': 0.8841, 'scores': {'overheat': 0.0, 'fear': 0.000564, 'outlook': 0.34053}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.001693, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.2084, '50d_vs_200d': 0.667454, 'six_month_momentum': 0.145736}}, 'metrics': {'close': 310.93951416015625, 'sma_50': 320.85591491699216, 'sma_200': 304.5918225097656, 'distance_to_sma_200': 0.02083999366131084, 'sma_50_to_sma_200': 0.053396352775377354, 'momentum_126': 0.02914719755966999, 'rsi_14': 39.9661353215886, 'drawdown_from_252d_peak': -0.047591868539215376, 'realized_volatility_20': 0.13832530538245366}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.21367927995073366,0.00031390720495526065,1.4690577627724866
2021-10-29,2021-11-01,ridge_cross_sectional_next_month_return,"{'alpha': 10.0, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 1}","['INTC', 'V', 'IBM', 'NKE', 'AMGN', 'WMT', 'MSFT', 'VZ', 'AAPL', 'PG', 'HD', 'MRK', 'MCD', 'CSCO', 'CRM', 'MMM', 'JNJ', 'UNH', 'DOW', 'KO']","{'INTC': 0.009777883779921734, 'V': 0.008187359954780668, 'IBM': 0.007351826852022571, 'NKE': 0.005904574517455621, 'AMGN': 0.005242321869391246, 'WMT': 0.005045688565869875, 'MSFT': 0.00481716448354963, 'VZ': 0.004163782007922473, 'AAPL': 0.0038166835519969984, 'PG': 0.003267516143564948, 'HD': 0.0029001697641572715, 'MRK': 0.0026997472477045268, 'MCD': 0.002503255050203811, 'CSCO': 0.0022839475446251823, 'CRM': 0.0013641376854036952, 'MMM': 0.0007099673670590851, 'JNJ': 0.00010822229343455513, 'UNH': -0.00020873094937759852, 'DOW': -0.000389151950490425, 'KO': -0.0017478735642853954}",0.8057000000000001,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-10-29', 'data_quality': 'complete', 'observations': 2031, 'regime': 'risk_on', 'target_cash_weight': 0.1943, 'target_equity_weight': 0.8057, 'scores': {'overheat': 0.366117, 'fear': 0.0, 'outlook': 0.471884}, 'components': {'overheat': {'distance_above_200d': 0.098351, 'rsi': 1.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.647526, '50d_vs_200d': 0.473362, 'six_month_momentum': 0.294765}}, 'metrics': {'close': 329.3778076171875, 'sma_50': 321.06141662597656, 'sma_200': 309.34678771972654, 'distance_to_sma_200': 0.06475263585283919, 'sma_50_to_sma_200': 0.037868920484358526, 'momentum_126': 0.05895307495709212, 'rsi_14': 80.73306133164803, 'drawdown_from_252d_peak': 0.0, 'realized_volatility_20': 0.10081867180147741}, 'rationale': ['가격의 장기 추세 이격·RSI·6개월 상승률이 과열 현금 확대 요인', '200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.08952954229813934,0.00013631504399650726,1.5225705448439475
2021-11-30,2021-12-01,ridge_cross_sectional_next_month_return,"{'alpha': 10.0, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 1}","['INTC', 'V', 'MRK', 'VZ', 'WMT', 'NKE', 'AMGN', 'MSFT', 'CSCO', 'MMM', 'PG', 'IBM', 'AAPL', 'HD', 'CVX', 'DOW', 'UNH', 'TRV', 'JNJ', 'MCD']","{'INTC': 0.008966579236540949, 'V': 0.008645422891169357, 'MRK': 0.007248359935949886, 'VZ': 0.005598681445118402, 'WMT': 0.005557786725333224, 'NKE': 0.0052818603514032565, 'AMGN': 0.004115030713388097, 'MSFT': 0.003018316758029022, 'CSCO': 0.00293573785030849, 'MMM': 0.0027013240141327255, 'PG': 0.0026726421935704334, 'IBM': 0.0022915262403152997, 'AAPL': 0.0013699204270198441, 'HD': 0.0011186720638324526, 'CVX': 0.0007068740284807134, 'DOW': 0.0002581158619894277, 'UNH': 0.00023437949536765472, 'TRV': 0.0002275695363896153, 'JNJ': 0.00017646846735337577, 'MCD': -0.00040761731963492235}",0.9131,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-11-30', 'data_quality': 'complete', 'observations': 2052, 'regime': 'neutral', 'target_cash_weight': 0.0869, 'target_equity_weight': 0.9131, 'scores': {'overheat': 0.0, 'fear': 0.304397, 'outlook': 0.174379}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.913192, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.104375, '50d_vs_200d': 0.398833, 'six_month_momentum': 0.019929}}, 'metrics': {'close': 317.7411499023437, 'sma_50': 324.4922998046875, 'sma_200': 314.4589707946777, 'distance_to_sma_200': 0.01043754324887436, 'sma_50_to_sma_200': 0.03190663947240635, 'momentum_126': 0.003985764108798584, 'rsi_14': 21.736168066443255, 'drawdown_from_252d_peak': -0.05145483940382678, 'realized_volatility_20': 0.12597426588103028}, 'rationale': ['과열·공포·전망 신호가 중립 범위라 기준 현금비중에 근접']}",0.2611089189743092,0.00039231296511537143,1.502487799560656
2021-12-31,2022-01-03,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['INTC', 'V', 'MRK', 'NKE', 'AAPL', 'CRM', 'WBA', 'HD', 'MSFT', 'DOW', 'CSCO', 'CVX', 'TRV', 'AMGN', 'IBM', 'WMT', 'UNH', 'AXP', 'GS', 'CAT']","{'INTC': 0.008980189500855273, 'V': 0.005829889192045483, 'MRK': 0.00488118957819348, 'NKE': 0.004648520403406317, 'AAPL': 0.0032768054754809773, 'CRM': 0.003182001661942207, 'WBA': 0.0021589612297973847, 'HD': 0.001973671185596689, 'MSFT': 0.0018497289866476886, 'DOW': 0.0017757588140138794, 'CSCO': 0.001159615120521938, 'CVX': 0.0007113624983034195, 'TRV': 0.0006655331390098476, 'AMGN': 0.0001957816327001604, 'IBM': -9.339781309856054e-05, 'WMT': -0.0005509786446659315, 'UNH': -0.0005751612188196905, 'AXP': -0.0008250215128181981, 'GS': -0.0014478156262125721, 'CAT': -0.002308149253572052}",0.8888,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2021-12-31', 'data_quality': 'complete', 'observations': 2074, 'regime': 'risk_on', 'target_cash_weight': 0.1112, 'target_equity_weight': 0.8888, 'scores': {'overheat': 0.004819, 'fear': 0.0, 'outlook': 0.399962}, 'components': {'overheat': {'distance_above_200d': 0.014457, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.521686, '50d_vs_200d': 0.412149, 'six_month_momentum': 0.266051}}, 'metrics': {'close': 335.328369140625, 'sma_50': 329.2103540039063, 'sma_200': 318.7021260070801, 'distance_to_sma_200': 0.05216859812593633, 'sma_50_to_sma_200': 0.03297194194616937, 'momentum_126': 0.053210213878150725, 'rsi_14': 55.41595818376472, 'drawdown_from_252d_peak': -0.004166209746048755, 'realized_volatility_20': 0.1399830705133372}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.48079712562521615,0.0007629975209587279,1.5869427671110674
2022-03-31,2022-04-01,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['AXP', 'V', 'CVX', 'INTC', 'DOW', 'MRK', 'MSFT', 'HD', 'NKE', 'AAPL', 'TRV', 'WBA', 'CSCO', 'CAT', 'AMGN', 'IBM', 'CRM', 'VZ', 'UNH', 'PG']","{'AXP': 0.007724454172491445, 'V': 0.006459381018292127, 'CVX': 0.006179153606595085, 'INTC': 0.005454208536973466, 'DOW': 0.0037202182483489317, 'MRK': 0.0033352104751291343, 'MSFT': 0.0026444075302857134, 'HD': 0.002401813603430524, 'NKE': 0.002393426552957416, 'AAPL': 0.0020374429558452714, 'TRV': 0.0010562832077603515, 'WBA': 0.0009109379288104275, 'CSCO': 0.000109358153859923, 'CAT': -0.00035787232655098424, 'AMGN': -0.0005444761081694095, 'IBM': -0.001129646716558411, 'CRM': -0.0012294166261950313, 'VZ': -0.001274028384330259, 'UNH': -0.0017909775584767822, 'PG': -0.002569775050533981}",0.805,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2022-03-31', 'data_quality': 'complete', 'observations': 2136, 'regime': 'neutral', 'target_cash_weight': 0.195, 'target_equity_weight': 0.805, 'scores': {'overheat': 0.175093, 'fear': 0.0, 'outlook': -0.005992}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.52528, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': -0.016902, '50d_vs_200d': -0.171693, 'six_month_momentum': 0.17062}}, 'metrics': {'close': 321.54998779296875, 'sma_50': 317.67028442382815, 'sma_200': 322.0943898010254, 'distance_to_sma_200': -0.001690194009255963, 'sma_50_to_sma_200': -0.013735431343371851, 'momentum_126': 0.03412391526201253, 'rsi_14': 70.50559788039854, 'drawdown_from_252d_peak': -0.05294971529753323, 'realized_volatility_20': 0.18558724217803282}, 'rationale': ['과열·공포·전망 신호가 중립 범위라 기준 현금비중에 근접']}",0.28242193247514696,0.00044934328819165977,1.5910353854377148
2022-06-30,2022-07-01,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['CVX', 'V', 'AXP', 'DOW', 'INTC', 'CAT', 'NKE', 'AAPL', 'WBA', 'CSCO', 'MSFT', 'TRV', 'IBM', 'WMT', 'HD', 'VZ', 'AMGN', 'MMM', 'CRM', 'UNH']","{'CVX': 0.009227813259368698, 'V': 0.008345907620804244, 'AXP': 0.0071192524985093705, 'DOW': 0.005784154713167975, 'INTC': 0.005756578571450859, 'CAT': 0.0031067566458810826, 'NKE': 0.0029998519144448493, 'AAPL': 0.0023429446347137343, 'WBA': 0.0009272951706118216, 'CSCO': 0.0008855163089155711, 'MSFT': 0.00038120914880641053, 'TRV': -0.00032579590818233926, 'IBM': -0.00033795004919149734, 'WMT': -0.0006498517846172749, 'HD': -0.00134530632594066, 'VZ': -0.0013571970287535925, 'AMGN': -0.0013595398247179939, 'MMM': -0.0013896045537347317, 'CRM': -0.0017165418981382671, 'UNH': -0.0031381631119534494}",0.7219,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2022-06-30', 'data_quality': 'complete', 'observations': 2198, 'regime': 'risk_off', 'target_cash_weight': 0.2781, 'target_equity_weight': 0.7219, 'scores': {'overheat': 0.0, 'fear': 0.208994, 'outlook': -0.797242}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.341862, 'rsi': 0.148325, 'realized_volatility': 0.136794}, 'outlook': {'price_vs_200d': -0.957331, '50d_vs_200d': -0.693429, 'six_month_momentum': -0.740968}}, 'metrics': {'close': 286.8298645019531, 'sma_50': 299.5997930908203, 'sma_200': 317.19601943969724, 'distance_to_sma_200': -0.09573308956204318, 'sma_50_to_sma_200': -0.05547429750209143, 'momentum_126': -0.14819353979197047, 'rsi_14': 37.03350014268524, 'drawdown_from_252d_peak': -0.15520971808388728, 'realized_volatility_20': 0.2410381009369175}, 'rationale': ['중장기 추세와 모멘텀이 부정적이라 현금 확대']}",0.23716896030187717,0.0003420613270695961,1.4422685271892584
2022-09-30,2022-10-03,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['CVX', 'INTC', 'V', 'CAT', 'AAPL', 'WMT', 'AXP', 'DOW', 'NKE', 'MSFT', 'CSCO', 'MMM', 'IBM', 'HD', 'WBA', 'GS', 'CRM', 'UNH', 'AMGN', 'VZ']","{'CVX': 0.008863932576066522, 'INTC': 0.004997219730346884, 'V': 0.004337294313143027, 'CAT': 0.004067084970214499, 'AAPL': 0.0036300726144611268, 'WMT': 0.00311968600340156, 'AXP': 0.002624779098761004, 'DOW': 0.002463574880028959, 'NKE': 0.0021708034281660523, 'MSFT': 0.0012800983976777598, 'CSCO': 0.00113750240345973, 'MMM': 0.0003693053849085355, 'IBM': 0.0001999822833227443, 'HD': -0.00023759873634560374, 'WBA': -0.0008831049190876107, 'GS': -0.0012265992270889016, 'CRM': -0.001400972050220922, 'UNH': -0.0015180633386759328, 'AMGN': -0.00208158833195283, 'VZ': -0.0022767707980206986}",0.7827,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2022-09-30', 'data_quality': 'complete', 'observations': 2262, 'regime': 'risk_off', 'target_cash_weight': 0.2173, 'target_equity_weight': 0.7827, 'scores': {'overheat': 0.0, 'fear': 0.541277, 'outlook': -0.742459}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.579873, 'rsi': 1.0, 'realized_volatility': 0.043959}, 'outlook': {'price_vs_200d': -1.0, '50d_vs_200d': -0.411042, 'six_month_momentum': -0.816336}}, 'metrics': {'close': 269.0514221191406, 'sma_50': 298.261796875, 'sma_200': 308.4031312561035, 'distance_to_sma_200': -0.12759828013641183, 'sma_50_to_sma_200': -0.0328833703464636, 'momentum_126': -0.16326719846629112, 'rsi_14': 15.077189483851, 'drawdown_from_252d_peak': -0.20757196208760842, 'realized_volatility_20': 0.21318776583827412}, 'rationale': ['낙폭·과매도·실현변동성의 공포 점수가 현금 확대 폭을 상쇄', '중장기 추세와 모멘텀이 부정적이라 현금 확대']}",0.15261220502185124,0.00020737141901057028,1.3588128091123415
2022-12-30,2023-01-03,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['WMT', 'CSCO', 'AMGN', 'BA', 'HD', 'GS', 'IBM', 'TRV', 'UNH', 'HON', 'MRK', 'JPM', 'V', 'WBA', 'MCD', 'INTC', 'CAT', 'VZ', 'PG', 'MMM']","{'WMT': 0.010253850255392489, 'CSCO': 0.005890498836633474, 'AMGN': 0.004394608680612168, 'BA': 0.004037502211224192, 'HD': 0.003251145143733151, 'GS': 0.003049188976594547, 'IBM': 0.00209409507765141, 'TRV': 0.0020396908307489785, 'UNH': 0.002023237893288926, 'HON': 0.0017861568276126213, 'MRK': 0.0017762328646713883, 'JPM': 0.0015094386644984087, 'V': 0.00045074155766061164, 'WBA': -0.00039100505409084664, 'MCD': -0.0006787668061244297, 'INTC': -0.001122232774582354, 'CAT': -0.0012107443772940128, 'VZ': -0.0015799745545335975, 'PG': -0.001659850398536985, 'MMM': -0.001737045153811922}",0.8849,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2022-12-30', 'data_quality': 'complete', 'observations': 2325, 'regime': 'neutral', 'target_cash_weight': 0.1151, 'target_equity_weight': 0.8849, 'scores': {'overheat': 0.0, 'fear': 0.002507, 'outlook': 0.345362}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.0, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.007521, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.294432, '50d_vs_200d': 0.359293, 'six_month_momentum': 0.382362}}, 'metrics': {'close': 311.8038635253906, 'sma_50': 311.59190368652344, 'sma_200': 302.88592575073244, 'distance_to_sma_200': 0.02944322273329214, 'sma_50_to_sma_200': 0.028743421848381967, 'momentum_126': 0.07647237561901021, 'rsi_14': 45.87143472107176, 'drawdown_from_252d_peak': -0.08165464489715213, 'realized_volatility_20': 0.15689936652364508}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.6435846739179211,0.0009688467845600105,1.5053913242868355
2023-03-31,2023-04-03,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['DOW', 'JPM', 'TRV', 'CAT', 'AXP', 'WMT', 'WBA', 'V', 'CSCO', 'NKE', 'BA', 'CRM', 'GS', 'VZ', 'MRK', 'CVX', 'HD', 'MMM', 'IBM', 'MCD']","{'DOW': 0.007699545643650499, 'JPM': 0.006188942523497772, 'TRV': 0.005265542397358919, 'CAT': 0.0050445887794842124, 'AXP': 0.004682783617785806, 'WMT': 0.0044414930013062445, 'WBA': 0.0038425782686489444, 'V': 0.0034727782766565793, 'CSCO': 0.0030028723912931014, 'NKE': 0.0025560745526453286, 'BA': 0.0025450414243140393, 'CRM': 0.0018154656441762892, 'GS': 0.0016171780835696338, 'VZ': 0.0010828470733205155, 'MRK': 0.0009902317954596567, 'CVX': -0.0004480746708823357, 'HD': -0.0011786742270547444, 'MMM': -0.0016725445714421989, 'IBM': -0.0018338130273545439, 'MCD': -0.0019219757598702893}",0.8496000000000001,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2023-03-31', 'data_quality': 'complete', 'observations': 2387, 'regime': 'risk_on', 'target_cash_weight': 0.1504, 'target_equity_weight': 0.8496, 'scores': {'overheat': 0.196868, 'fear': 0.0, 'outlook': 0.487994}, 'components': {'overheat': {'distance_above_200d': 0.0, 'rsi': 0.424731, 'six_month_momentum': 0.165874}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.3543, '50d_vs_200d': 0.360872, 'six_month_momentum': 0.748811}}, 'metrics': {'close': 314.6317749023437, 'sma_50': 312.6383355712891, 'sma_200': 303.8658090209961, 'distance_to_sma_200': 0.03543000088109194, 'sma_50_to_sma_200': 0.028869738844776727, 'momentum_126': 0.14976215422309358, 'rsi_14': 68.49461953816102, 'drawdown_from_252d_peak': -0.03494909729020934, 'realized_volatility_20': 0.16384758126825993}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.47303258638098394,0.000705825469853627,1.4921286401295617
2023-06-30,2023-07-03,ridge_cross_sectional_next_month_return,"{'alpha': 0.1, 'top_n': 20, 'weighting': 'equal', 'rebalance_months': 3}","['DOW', 'AXP', 'INTC', 'VZ', 'V', 'CSCO', 'WMT', 'AAPL', 'NKE', 'JPM', 'CRM', 'MCD', 'BA', 'MSFT', 'TRV', 'PG', 'KO', 'UNH', 'MMM', 'MRK']","{'DOW': 0.006387787522480878, 'AXP': 0.005494753077417822, 'INTC': 0.005308003391091979, 'VZ': 0.005120337769967176, 'V': 0.004421690157219814, 'CSCO': 0.0028354405770600515, 'WMT': 0.0028040502956489816, 'AAPL': 0.0020962794848274464, 'NKE': 0.001661217395143118, 'JPM': 0.0014609361721080421, 'CRM': 0.0012516103773492293, 'MCD': 0.0012492857463478769, 'BA': 0.0007843211625152904, 'MSFT': 0.0007200713532476968, 'TRV': 2.4808292483728938e-05, 'PG': -0.0008272358021285439, 'KO': -0.002079548017757043, 'UNH': -0.0022385031883738007, 'MMM': -0.0022844978252350243, 'MRK': -0.002579121194083545}",0.8835,"{'formula_version': 'market-regime-cash-v1', 'benchmark': 'DIA', 'as_of_date': '2023-06-30', 'data_quality': 'complete', 'observations': 2449, 'regime': 'risk_on', 'target_cash_weight': 0.1165, 'target_equity_weight': 0.8835, 'scores': {'overheat': 0.021378, 'fear': 0.0, 'outlook': 0.388198}, 'components': {'overheat': {'distance_above_200d': 0.022016, 'rsi': 0.042117, 'six_month_momentum': 0.0}, 'fear': {'drawdown': 0.0, 'rsi': 0.0, 'realized_volatility': 0.0}, 'outlook': {'price_vs_200d': 0.533025, '50d_vs_200d': 0.345915, 'six_month_momentum': 0.285655}}, 'metrics': {'close': 326.8718566894531, 'sma_50': 318.9183203125, 'sma_200': 310.33048126220706, 'distance_to_sma_200': 0.05330245150256374, 'sma_50_to_sma_200': 0.027673205079190355, 'momentum_126': 0.05713090359908257, 'rsi_14': 60.84234853932818, 'drawdown_from_252d_peak': -0.0004190220324398197, 'realized_volatility_20': 0.11360713243704963}, 'rationale': ['200일 추세·50/200일 추세·6개월 모멘텀이 긍정적이라 현금 축소']}",0.5436432544860103,0.0008203513015820311,1.5089882837921638
